wine_link,name,year,winery,rating,rating_qty,price,body,tannins,sweetness,acidity,notes,pairings,grapes,region,style,image
https://www.vivino.com/tapiz-alta-collection-malbec/w/1838363?year=2014&price_id=9987686,Alta Collection Malbec,2014,Tapiz,4.0,339,16.11,65.90910000000001%,29.580257500000002%,14.525175%,36.66867%,"{'black fruit': 303, 'oaky': 296, 'red fruit': 128, 'earthy': 107, 'spices': 73, 'floral': 28, 'yeasty': 18, 'ageing': 8, 'dried fruit': 7, 'vegetal': 6, 'tree fruit': 5, 'citrus': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/uX-1jfsNSWSaH0rAcYtfAg_pb_x600.png
https://www.vivino.com/alma-de-los-andes-reserva-malbec/w/2314429?year=2016&price_id=31033701,Reserva Malbec,2016,Alma de Los Andes,4.0,340,,64.476585%,24.508355%,15.702867500000004%,33.935272499999996%,"{'black fruit': 168, 'oaky': 121, 'earthy': 96, 'red fruit': 36, 'yeasty': 28, 'spices': 25, 'vegetal': 4, 'ageing': 3, 'floral': 3, 'dried fruit': 2, 'tree fruit': 1, 'citrus': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/puBbrXGTROq8j10hvZ0vrw_pb_x600.png
https://www.vivino.com/altocedro-ano-cero-cabernet-sauvignon/w/1785170?year=2019&price_id=37245184,Año Cero Cabernet Sauvignon,2019,Altocedro,4.0,335,,64.6258175%,54.429185%,11.798340000000003%,45.6772425%,"{'oaky': 125, 'black fruit': 108, 'spices': 49, 'earthy': 45, 'red fruit': 27, 'yeasty': 3, 'dried fruit': 3, 'vegetal': 3, 'ageing': 2, 'floral': 2, 'tropical': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Uco Valley', 'La Consulta']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/T7gG8_r5RRip_l6Kh_IkPw_pb_x600.png
https://www.vivino.com/bodega-norton-privada-family-blend/w/3208?year=2020&price_id=34200075,Privada Family Blend,2020,Bodega Norton,4.0,334,24.99,85%,55.706810000000004%,9.3266725%,63.57695000000001%,"{'oaky': 1126, 'black fruit': 984, 'earthy': 539, 'red fruit': 343, 'spices': 220, 'yeasty': 68, 'floral': 45, 'dried fruit': 41, 'ageing': 33, 'tree fruit': 20, 'vegetal': 15, 'tropical': 6, 'citrus': 5}","['beef', 'lamb', 'poultry', 'pasta']","['Malbec', 'Merlot', 'Cabernet Sauvignon']","['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Bordeaux Blend,https://images.vivino.com/thumbs/eyj_aKFcSlWuVok812bb6w_pb_x600.png
https://www.vivino.com/finca-el-origen-gran-reserva-malbec/w/74578?year=2018&price_id=27019095,Gran Reserva Malbec,2018,Finca el Origen,4.0,333,,66.95439%,29.92848%,18.444555%,35.29688%,"{'oaky': 138, 'black fruit': 122, 'red fruit': 45, 'earthy': 38, 'spices': 35, 'floral': 6, 'yeasty': 6, 'dried fruit': 5, 'ageing': 1, 'vegetal': 1, 'tropical': 1, 'tree fruit': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Vista Flores']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/-kENi-m9SS6JWVau5n4iIQ_pb_x600.png
https://www.vivino.com/piattelli-cabernet-sauvignon-reserve/w/3067694?year=2020&price_id=35416307,Cabernet Sauvignon Reserve,2020,Piattelli,4.0,334,14.65,64.3602825%,54.0965775%,15.671940000000003%,45.56948500000001%,"{'black fruit': 31, 'oaky': 25, 'spices': 10, 'earthy': 8, 'red fruit': 4, 'floral': 2, 'vegetal': 1, 'dried fruit': 1, 'tree fruit': 1, 'citrus': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Salta', 'Calchaqui Valley', 'Cafayate Valley']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/pOQzmJiUTSezuPz9eILOzA_pb_x600.png
https://www.vivino.com/susana-balbo-signature-rose/w/5017165?year=2018&price_id=21120440,Signature Rosé,2018,Susana Balbo,4.0,320,,37.081360000000004%,,10.7783425%,55.5181325%,"{'red fruit': 176, 'citrus': 141, 'tree fruit': 122, 'earthy': 51, 'tropical': 21, 'spices': 10, 'vegetal': 10, 'floral': 8, 'oaky': 6, 'yeasty': 6, 'black fruit': 4, 'dried fruit': 1}","['pork', 'shellfish', 'vegetarian', 'poultry', 'mild and soft cheese', 'aperitif']","['Pinot Noir', 'Malbec']","['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Rosé,https://images.vivino.com/thumbs/WbP8AnWOQzqVZjaqHc3_Kw_pb_x600.png
https://www.vivino.com/chakana-malbec-ayni/w/1256605?year=2013&price_id=739638,Malbec Ayni,2013,Chakana,4.0,319,29.99,62.4411925%,31.307457499999998%,19.043075000000005%,38.9294125%,"{'oaky': 127, 'black fruit': 111, 'earthy': 64, 'red fruit': 39, 'spices': 32, 'floral': 9, 'yeasty': 6, 'dried fruit': 6, 'citrus': 4, 'ageing': 3, 'tree fruit': 3, 'vegetal': 3}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/1t0FPo2LQWiStPoXRc6icQ_pb_x600.png
https://www.vivino.com/renacer-punto-final-reserva-cabernet-franc-mendoza/w/4919670?year=2020&price_id=36135459,Punto Final Reserva Cabernet Franc,2020,Renacer,4.0,319,18.99,52.5350325%,47.741955%,25.343619999999994%,62.36836749999999%,"{'oaky': 62, 'black fruit': 33, 'spices': 32, 'red fruit': 22, 'earthy': 15, 'floral': 4, 'vegetal': 4, 'ageing': 2, 'dried fruit': 2, 'yeasty': 2}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]",['Cabernet Franc'],"['Argentina', 'Mendoza']",Argentinian Mendoza Cabernet Franc Red,https://images.vivino.com/thumbs/7qu3aCCHSSG4aASv6pdrgg_pb_x600.png
https://www.vivino.com/el-esteco-don-david-reserve-torrontes/w/1134644?year=2019&price_id=21384280,Don David Reserve Torrontes,2019,El Esteco,4.0,317,19.94,54.23544%,,4.618997500000001%,58.61463499999999%,"{'citrus': 152, 'tropical': 110, 'tree fruit': 83, 'floral': 51, 'earthy': 44, 'oaky': 36, 'yeasty': 16, 'vegetal': 16, 'spices': 13, 'ageing': 8, 'black fruit': 2, 'dried fruit': 1}","['vegetarian', 'spicy food', 'aperitif']",['100%Torrontés'],"['Argentina', 'Salta', 'Calchaqui Valley']",Argentinian Torrontés,https://images.vivino.com/thumbs/IYlzhFw4SKK2WbBXixavWA_pb_x600.png
https://www.vivino.com/trapiche-medalla-cabernet-sauvignon/w/22247?year=2018&price_id=37510471,Medalla Cabernet Sauvignon,2018,Trapiche,4.0,305,25.95,66.570115%,57.049242500000005%,9.730250000000002%,43.691817500000006%,"{'oaky': 211, 'black fruit': 183, 'earthy': 77, 'spices': 41, 'red fruit': 38, 'dried fruit': 13, 'yeasty': 9, 'floral': 9, 'vegetal': 8, 'ageing': 5, 'citrus': 1, 'tree fruit': 1}","['beef', 'lamb', 'poultry']",['Cabernet Sauvignon'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/Acpt77ylRg256cVHUjbBmg_pb_x600.png
https://www.vivino.com/colome-autentico-malbec/w/1661696?year=2022&price_id=37464447,Auténtico Malbec,2022,Colomé,4.0,305,40,67.25168%,35.11778%,21.737587499999997%,37.37338749999999%,"{'black fruit': 388, 'oaky': 276, 'earthy': 161, 'red fruit': 89, 'spices': 67, 'floral': 17, 'dried fruit': 16, 'yeasty': 8, 'vegetal': 6, 'ageing': 5, 'tropical': 3, 'tree fruit': 2, 'citrus': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Salta', 'Calchaqui Valley']",Argentinian Salta Malbec Red,https://images.vivino.com/thumbs/1fgjFVVbQ0Km5i-OM1LtUg_pb_x600.png
https://www.vivino.com/susana-balbo-signature-cabernet-sauvignon/w/1637563?year=2021&price_id=37557630,Signature Cabernet Sauvignon,2021,Susana Balbo,4.0,288,,63.903062500000004%,55.054050000000004%,13.19146%,45.20865500000001%,"{'oaky': 265, 'black fruit': 209, 'earthy': 108, 'spices': 74, 'red fruit': 63, 'yeasty': 8, 'dried fruit': 6, 'citrus': 5, 'ageing': 4, 'vegetal': 3, 'floral': 3, 'tree fruit': 1}","['beef', 'lamb', 'poultry']",['Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/Eg1ugxiBR6mKKvOTXZPD2A_pb_x600.png
https://www.vivino.com/zuccardi-q-cabernet-franc/w/7276693?year=2022&price_id=38243604,Q Cabernet Franc,2022,Zuccardi,4.0,289,23.09,48.8140925%,54.391395%,11.300917499999997%,54.350004999999996%,"{'black fruit': 126, 'oaky': 99, 'red fruit': 42, 'spices': 40, 'earthy': 39, 'vegetal': 15, 'floral': 5, 'yeasty': 4, 'dried fruit': 2, 'tree fruit': 1, 'citrus': 1}","['beef', 'lamb', 'pork', 'vegetarian', ""goat's milk cheese"", 'cured meat']",['Cabernet Franc'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Cabernet Franc Red,https://images.vivino.com/thumbs/4-yraZ3IR9O_YavN1BV0EQ_pb_x600.png
https://www.vivino.com/dieter-meier-puro-malbec/w/1216799?year=2022&price_id=37532558,Puro Malbec,2022,Dieter Meier,4.0,285,,65.67037499999999%,27.074419999999996%,22.208420000000004%,34.178505%,"{'black fruit': 154, 'oaky': 140, 'red fruit': 49, 'earthy': 34, 'spices': 23, 'floral': 12, 'dried fruit': 8, 'yeasty': 7, 'vegetal': 4, 'citrus': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/RTSsWdvhTSmtWe7zWklnug_pb_x600.png
https://www.vivino.com/tritono-malbec/w/1403717?year=2014&price_id=22977633,Malbec,2014,Tritono,4.0,based,,58.355475%,31.143234999999997%,15.377607500000003%,40.0234325%,"{'black fruit': 4, 'earthy': 2, 'oaky': 2, 'red fruit': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/XRXoaP32T6Ox7eUFq2U5Ag_pb_x600.png
https://www.vivino.com/bodegas-y-vinedos-nicolas-catena-la-marchigiana-bonarda/w/7553878?year=2023&price_id=37359197,La Marchigiana Bonarda,2023,Bodegas y Viñedos Nicolas Catena,4.0,based,,48.54419000000001%,23.943184999999996%,17.375000000000004%,72.117425%,"{'black fruit': 29, 'earthy': 10, 'oaky': 8, 'red fruit': 5, 'dried fruit': 3, 'spices': 2, 'citrus': 1, 'vegetal': 1, 'yeasty': 1}","['veal', 'pork', 'poultry', 'game (deer, venison)']",['Bonarda'],"['Argentina', 'Mendoza']",Argentinian Bonarda,https://images.vivino.com/thumbs/Y7BZgfJGS8i69hICukr6xw_pb_x600.png
https://www.vivino.com/bodegas-y-vinedos-nicolas-catena-la-marchigiana-bonarda/w/7553878?year=2017&price_id=37505344,La Marchigiana Bonarda,2017,Bodegas y Viñedos Nicolas Catena,4.0,based,,48.54419000000001%,23.943184999999996%,17.375000000000004%,72.117425%,"{'black fruit': 29, 'earthy': 10, 'oaky': 8, 'red fruit': 5, 'dried fruit': 3, 'spices': 2, 'citrus': 1, 'vegetal': 1, 'yeasty': 1}","['veal', 'pork', 'poultry', 'game (deer, venison)']",['100%Bonarda'],"['Argentina', 'Mendoza']",Argentinian Bonarda,https://images.vivino.com/thumbs/Y7BZgfJGS8i69hICukr6xw_pb_x600.png
https://www.vivino.com/wapisa-wapisa-pinot-noir/w/6970359?year=2022&price_id=36827463,Wapisa Pinot Noir,2022,Wapisa,4.0,255,,38.099675%,17.955004999999996%,6.402209999999998%,50.667297500000004%,"{'red fruit': 152, 'earthy': 69, 'oaky': 55, 'black fruit': 18, 'spices': 13, 'floral': 5, 'tree fruit': 4, 'yeasty': 2, 'dried fruit': 1, 'citrus': 1, 'vegetal': 1}","['beef', 'veal', 'poultry', 'game (deer, venison)']",['Pinot Noir'],"['Argentina', 'Patagonia']",Argentinian Pinot Noir,https://images.vivino.com/thumbs/pTub9ak4TpCJV2CNZB-4qg_pb_x600.png
https://www.vivino.com/ed-edmundo-malbec/w/10130069?year=2023&price_id=36737760,Malbec,2023,Ed Edmundo,4.0,250,,59.554525%,25.679080000000006%,25.603499999999997%,36.60882%,"{'black fruit': 85, 'oaky': 53, 'earthy': 18, 'red fruit': 16, 'spices': 7, 'ageing': 1, 'citrus': 1, 'yeasty': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/p1AXJP46RlG1wpRgoDBwkw_150x200.jpg
https://www.vivino.com/altocedro-ano-cero-malbec/w/2057548?year=2021&price_id=31824581,Año Cero Malbec,2021,Altocedro,4.0,237,16.14,64.251195%,27.732125000000003%,15.947012499999996%,37.623009999999994%,"{'black fruit': 164, 'oaky': 139, 'earthy': 85, 'red fruit': 46, 'spices': 36, 'floral': 11, 'yeasty': 9, 'ageing': 6, 'dried fruit': 3, 'vegetal': 2, 'citrus': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'La Consulta']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/3kY6B6dUQGOm0lUjznMIUA_pb_x600.png
https://www.vivino.com/zuccardi-poligonos-san-pablo-cabernet-franc-mendoza/w/5475430?year=2022&price_id=33458505,Poligonos San Pablo Cabernet Franc,2022,Zuccardi,4.0,236,32.54,45.10114%,48.776655%,18.424539999999997%,75.12950000000001%,"{'black fruit': 120, 'oaky': 101, 'earthy': 99, 'red fruit': 75, 'spices': 52, 'vegetal': 25, 'yeasty': 9, 'floral': 8, 'ageing': 6, 'dried fruit': 3, 'citrus': 3, 'tree fruit': 2, 'tropical': 1}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]",['Cabernet Franc'],"['Argentina', 'Mendoza']",Argentinian Mendoza Cabernet Franc Red,https://images.vivino.com/thumbs/fFRFQ7zSSaa0NP2N5UkjEg_pb_x600.png
https://www.vivino.com/andean-vineyards-the-waxed-bat-reserve-cabernet-sauvignon-malbec/w/1196320?year=2020&price_id=37632823,The Waxed Bat Reserve Cabernet Sauvignon - Malbec,2020,Andean Vineyards,4.0,228,,78.83436%,42.92491%,5.4603825000000015%,43.20269%,"{'black fruit': 349, 'oaky': 271, 'earthy': 149, 'red fruit': 67, 'spices': 43, 'yeasty': 16, 'ageing': 6, 'dried fruit': 4, 'tree fruit': 3, 'floral': 3, 'vegetal': 2, 'citrus': 1, 'tropical': 1}","['beef', 'lamb', 'poultry', 'game (deer, venison)']","['Cabernet Sauvignon', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon - Malbec,https://images.vivino.com/thumbs/TvJEnaTUTFmkp6FBQT3Jcg_pb_x600.png
https://www.vivino.com/finca-el-origen-gran-reserva-malbec/w/74578?year=2014&price_id=7402290,Gran Reserva Malbec,2014,Finca el Origen,4.0,225,,66.95439%,29.92848%,18.444555%,35.29688%,"{'oaky': 138, 'black fruit': 122, 'red fruit': 45, 'earthy': 38, 'spices': 35, 'floral': 6, 'yeasty': 6, 'dried fruit': 5, 'ageing': 1, 'vegetal': 1, 'tropical': 1, 'tree fruit': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Vista Flores']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/-kENi-m9SS6JWVau5n4iIQ_pb_x600.png
https://www.vivino.com/alta-vista-terroir-selection-malbec/w/1149367?year=2021&price_id=35494701,Terroir Selection Malbec,2021,Alta Vista,4.0,222,25.64,66.717445%,32.52245%,19.997737499999996%,36.68342%,"{'oaky': 504, 'black fruit': 429, 'earthy': 146, 'red fruit': 89, 'spices': 76, 'yeasty': 24, 'dried fruit': 12, 'floral': 11, 'tree fruit': 6, 'ageing': 5, 'vegetal': 4, 'citrus': 2, 'tropical': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/9PRES-idQUyZHbLFqbslrA_pb_x600.png
https://www.vivino.com/catena-appellation-lujan-de-cuyo-white-clay/w/8226373?year=2022&price_id=34942633,Appellation Luján de Cuyo White Clay,2022,Catena,4.0,223,22.95,43.3194%,,11.756970000000003%,49.15468500000001%,"{'tree fruit': 114, 'earthy': 76, 'citrus': 75, 'oaky': 28, 'yeasty': 13, 'vegetal': 13, 'floral': 11, 'ageing': 6, 'tropical': 5, 'spices': 4}","['pork', 'shellfish', 'vegetarian', 'mature and hard cheese', 'lean fish', 'mild and soft cheese']","['Chenin Blanc', 'Sémillon']","['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian White,https://images.vivino.com/thumbs/QEySo7tfRa2qUTpfRwQgnQ_pb_x600.png
https://www.vivino.com/domaine-bousquet-gualtallary-gaia-organic-biodynamic-cabernet-franc/w/8158760?year=2019&price_id=32857583,Gaia Organic & Biodynamic Cabernet Franc,2019,Domaine Bousquet,4.0,221,20.42,50.284485%,63.32069%,11.070692500000003%,79.99395499999999%,"{'earthy': 16, 'black fruit': 13, 'red fruit': 11, 'oaky': 8, 'spices': 7, 'ageing': 1, 'vegetal': 1, 'floral': 1}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]",['Cabernet Franc'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Tupungato Cabernet Franc Red,https://images.vivino.com/thumbs/n1K2L_VHRD-gSFg81ujf7g_pb_x600.png
https://www.vivino.com/altos-las-hormigas-malbec-appellation-gualtallary/w/4442301?year=2017&price_id=37821902,Malbec Appellation Gualtallary,2017,Altos Las Hormigas,4.0,218,59.08,65.34363499999999%,43.42684%,13.343774999999997%,47.260742500000006%,"{'oaky': 127, 'black fruit': 114, 'spices': 67, 'earthy': 65, 'red fruit': 43, 'floral': 24, 'dried fruit': 8, 'yeasty': 5, 'ageing': 4, 'vegetal': 4, 'citrus': 2, 'tree fruit': 1, 'tropical': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Tupungato Malbec Red,https://images.vivino.com/thumbs/8KRc_4lAThGGOYpQKXw9aQ_pb_x600.png
https://www.vivino.com/finca-decero-remolinos-vineyard-tannat-agrelo/w/4923898?year=2021&price_id=37585106,Remolinos Vineyard Tannat,2021,Finca Decero,4.0,based,,,,,,"{'oaky': 3, 'black fruit': 1, 'spices': 1, 'earthy': 1}","['beef', 'lamb']",['Tannat'],"['Argentina', 'Mendoza', 'Agrelo']",Contains sulfites,https://images.vivino.com/thumbs/o-SGKXw5SKqBZLlx2KtKOA_150x200.jpg
https://www.vivino.com/los-haroldos-reserva-limited-edition-cabernet-franc/w/9609534?year=2020&price_id=37414814,Reserva Limited Edition Cabernet Franc,2020,Los Haroldos,4.0,213,,52.6499925%,53.73215%,31.385717500000005%,47.292857500000004%,"{'oaky': 17, 'black fruit': 9, 'red fruit': 7, 'spices': 5, 'earthy': 1, 'dried fruit': 1, 'floral': 1, 'vegetal': 1}","['beef', 'lamb', 'pork', 'vegetarian', ""goat's milk cheese"", 'cured meat']",['Cabernet Franc'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Cabernet Franc Red,https://images.vivino.com/thumbs/dhESKwfcTAyl4s8ozXSKlg_150x200.jpg
https://www.vivino.com/falasco-wines-hermandad-chardonnay/w/6721382?year=2020&price_id=37415655,Hermandad Chardonnay,2020,Falasco Wines,4.0,211,,56.57572499999999%,,16.3921975%,49.024525000000004%,"{'oaky': 66, 'citrus': 29, 'yeasty': 20, 'tropical': 19, 'tree fruit': 14, 'earthy': 10, 'vegetal': 6, 'ageing': 5, 'spices': 3, 'red fruit': 1, 'floral': 1}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/dx-vatDRQRi4cVeaQ1jRxg_pb_x600.png
https://www.vivino.com/altocedro-la-consulta-select-blend/w/2368035?year=2018&price_id=25372353,La Consulta Select Blend,2018,Altocedro,4.0,211,,65.6629425%,37.453869999999995%,24.128305%,51.953250000000004%,"{'black fruit': 72, 'oaky': 64, 'spices': 38, 'earthy': 34, 'red fruit': 22, 'yeasty': 9, 'dried fruit': 4, 'vegetal': 2, 'citrus': 2, 'ageing': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Shiraz/Syrah', 'Cabernet Sauvignon', 'Malbec', 'Tempranillo']","['Argentina', 'Mendoza', 'Uco Valley', 'La Consulta']",Argentinian Malbec Red Blend,https://images.vivino.com/thumbs/eo1V0MfxRwmkWLLCEKh9Hg_pb_x600.png
https://www.vivino.com/piattelli-limited-production-cabernet-sauvignon-grand-reserve/w/1895592?year=2021&price_id=38316338,Limited Production Cabernet Sauvignon Grand Reserve,2021,Piattelli,4.0,209,28.69,65.90995%,50.59102000000001%,12.797307499999999%,44.47145%,"{'oaky': 101, 'black fruit': 66, 'red fruit': 42, 'earthy': 26, 'spices': 15, 'yeasty': 6, 'vegetal': 5, 'dried fruit': 4, 'floral': 1, 'tree fruit': 1}","['beef', 'lamb', 'poultry']",['Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/alpCsghnQGqJwVuN_VP_Bw_pb_x600.png
https://www.vivino.com/matias-riccitelli-the-apple-doesn-t-fall-far-from-the-tree-malbec/w/1637602?year=2021&price_id=34959442,The Apple Doesn't Fall Far From The Tree Malbec,2021,Matías Riccitelli,4.0,207,21.39,64.94085%,34.27863000000001%,24.745175000000003%,40.24583%,"{'oaky': 101, 'black fruit': 77, 'red fruit': 29, 'earthy': 20, 'spices': 15, 'tree fruit': 12, 'yeasty': 5, 'floral': 5, 'citrus': 3, 'dried fruit': 2, 'vegetal': 1, 'tropical': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/Elem_u3sROKvtInvQtYUKA_pb_x600.png
https://www.vivino.com/mascota-vineyards-unanime-gran-vino-tinto/w/2273763?year=2020&price_id=38518078,Unánime Gran Vino Tinto,2020,Mascota Vineyards,4.0,210,,85%,55.6035025%,6.186629999999999%,64.436425%,"{'oaky': 3407, 'black fruit': 2256, 'earthy': 1252, 'red fruit': 982, 'spices': 778, 'yeasty': 84, 'dried fruit': 75, 'ageing': 57, 'vegetal': 57, 'floral': 43, 'tree fruit': 28, 'citrus': 22, 'tropical': 3}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec']","['Argentina', 'Mendoza']",Argentinian Bordeaux Blend,https://images.vivino.com/thumbs/qj65DvSbSteYib4yYFu-_A_pb_x600.png
https://www.vivino.com/lamadrid-cabernet-franc-reserva-single-vineyard/w/1703606?year=2018&price_id=32789427,Cabernet Franc Reserva Single Vineyard,2018,Lamadrid,4.0,203,18.99,47.940467500000004%,46.752435%,16.206782500000003%,74.183315%,"{'black fruit': 174, 'earthy': 160, 'oaky': 134, 'red fruit': 73, 'spices': 62, 'yeasty': 13, 'vegetal': 12, 'floral': 10, 'ageing': 6, 'citrus': 5, 'tree fruit': 4, 'dried fruit': 3}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]",['100%Cabernet Franc'],"['Argentina', 'Mendoza', 'Agrelo']",Argentinian Mendoza Cabernet Franc Red,https://images.vivino.com/thumbs/PeHjUr60TRaD6lUbXkumIA_pb_x600.png
https://www.vivino.com/cuvelier-los-andes-varietal-cabernet-sauvignon/w/1214599?year=2018&price_id=31107706,Varietal Cabernet Sauvignon,2018,Cuvelier Los Andes,4.0,200,23.99,64.38794%,55.667739999999995%,9.535522499999999%,46.779869999999995%,"{'oaky': 43, 'black fruit': 39, 'red fruit': 36, 'earthy': 25, 'spices': 13, 'vegetal': 4, 'tree fruit': 3, 'ageing': 2, 'floral': 2, 'yeasty': 1, 'citrus': 1}","['beef', 'lamb', 'poultry']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Cabernet Sauvignon,https://images.vivino.com/thumbs/oPLVe7gxQ8K93gNWV8nTaA_pb_x600.png
https://www.vivino.com/tapiz-alta-collection-malbec/w/1838363?year=2021&price_id=37751394,Alta Collection Malbec,2021,Tapiz,4.0,194,16.11,65.90910000000001%,29.580257500000002%,14.525175%,36.66867%,"{'black fruit': 303, 'oaky': 296, 'red fruit': 128, 'earthy': 107, 'spices': 73, 'floral': 28, 'yeasty': 18, 'ageing': 8, 'dried fruit': 7, 'vegetal': 6, 'tree fruit': 5, 'citrus': 1}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/uX-1jfsNSWSaH0rAcYtfAg_pb_x600.png
https://www.vivino.com/canopus-valle-de-uco-malbec-de-sed/w/7665489?year=2022&price_id=37652798,Malbec de Sed,2022,Canopus,4.0,183,,43.51185%,25.369792499999996%,18.571299999999997%,48.847525%,"{'red fruit': 16, 'black fruit': 12, 'spices': 5, 'earthy': 5, 'floral': 3, 'oaky': 3, 'citrus': 2, 'yeasty': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/5AM7t_6NTrmJLk1ofSMb5w_pb_x600.png
https://www.vivino.com/zorzal-gran-terroir-chardonnay/w/9047636?year=2020&price_id=32895188,Gran Terroir Chardonnay,2020,Zorzal,4.0,based,29.42,56.673485%,,13.173479999999998%,46.006065%,"{'oaky': 3, 'earthy': 2, 'tree fruit': 1}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['Chardonnay'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Chardonnay,https://images.vivino.com/thumbs/JWloBFk_Q-yex7l3D3KduQ_150x200.jpg
https://www.vivino.com/altos-las-hormigas-malbec-appellation-gualtallary/w/4442301?year=2013&price_id=22768996,Malbec Appellation Gualtallary,2013,Altos Las Hormigas,4.0,171,59.08,65.34363499999999%,43.42684%,13.343774999999997%,47.260742500000006%,"{'oaky': 127, 'black fruit': 114, 'spices': 67, 'earthy': 65, 'red fruit': 43, 'floral': 24, 'dried fruit': 8, 'yeasty': 5, 'ageing': 4, 'vegetal': 4, 'citrus': 2, 'tree fruit': 1, 'tropical': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Tupungato Malbec Red,https://images.vivino.com/thumbs/8KRc_4lAThGGOYpQKXw9aQ_pb_x600.png
