wine_link,name,year,winery,rating,rating_qty,price,body,tannins,sweetness,acidity,notes,pairings,grapes,region,style,image
https://www.vivino.com/piattelli-trinita-grand-reserve/w/1166201?year=2019&price_id=32277808,Trinita Grand Reserve,2019,Piattelli,4.3,1168,49.99,78.76975999999999%,55.275225%,17.1588775%,53.6120875%,"{'oaky': 264, 'black fruit': 197, 'earthy': 92, 'red fruit': 57, 'spices': 32, 'dried fruit': 11, 'floral': 5, 'yeasty': 4, 'tree fruit': 3, 'ageing': 2, 'vegetal': 1, 'citrus': 1}","['beef', 'lamb', 'poultry', 'pasta']","['Malbec', 'Merlot', 'Cabernet Sauvignon']","['Argentina', 'Mendoza']",Argentinian Bordeaux Blend,https://images.vivino.com/thumbs/cX3PcwEtQKeJ3T1dcNPDIg_pb_x600.png
https://www.vivino.com/catena-alta-malbec/w/1870?year=2019&price_id=37451034,Malbec,2019,Catena Alta,4.3,1156,44.95,65.740895%,27.722469999999994%,18.270945%,34.842400000000005%,"{'oaky': 2148, 'black fruit': 1878, 'earthy': 888, 'spices': 482, 'red fruit': 401, 'floral': 155, 'yeasty': 76, 'ageing': 44, 'dried fruit': 39, 'vegetal': 26, 'citrus': 15, 'tree fruit': 7, 'tropical': 5}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/sEcsaCEwQB6snXQXT42C8g_pb_x600.png
https://www.vivino.com/alma-negra-m-blend/w/1128831?year=2020&price_id=37851019,M Blend,2020,Alma Negra,4.3,1075,22.95,64.8473975%,38.161312499999994%,30.572364999999998%,51.20651%,"{'oaky': 661, 'black fruit': 582, 'earthy': 318, 'red fruit': 197, 'spices': 145, 'floral': 30, 'dried fruit': 26, 'yeasty': 24, 'vegetal': 12, 'ageing': 11, 'tree fruit': 7, 'citrus': 4, 'tropical': 2}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Malbec', 'Bonarda']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,https://images.vivino.com/thumbs/RYGESMX3SKWdTcLWtB--LA_pb_x600.png
https://www.vivino.com/achaval-ferrer-quimera/w/79282?year=2020&price_id=34943091,Quimera,2020,Achaval-Ferrer,4.3,1066,36.50,81.289275%,56.5907%,10.932839999999999%,60.19502250000001%,"{'oaky': 876, 'black fruit': 811, 'earthy': 436, 'red fruit': 277, 'spices': 242, 'floral': 43, 'dried fruit': 28, 'yeasty': 26, 'ageing': 18, 'citrus': 18, 'vegetal': 12, 'tree fruit': 6, 'tropical': 1}","['beef', 'lamb', 'poultry', 'pasta']","['Petit Verdot', 'Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot']","['Argentina', 'Mendoza']",Argentinian Bordeaux Blend,https://images.vivino.com/thumbs/26sj5n28SWKkpfFB-73yAw_pb_x600.png
https://www.vivino.com/vina-cobos-bramare-malbec-lujan-de-cuyo/w/43974?year=2021&price_id=37536959,Bramare Malbec Lujan de Cuyo,2021,Viña Cobos,4.3,1064,44.85,67.981475%,37.15384%,21.9385675%,32.913082499999994%,"{'oaky': 1210, 'black fruit': 925, 'earthy': 380, 'spices': 286, 'red fruit': 248, 'floral': 61, 'dried fruit': 56, 'yeasty': 36, 'ageing': 33, 'vegetal': 23, 'citrus': 8, 'tree fruit': 4, 'tropical': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Lujan de Cuyo Malbec Red,https://images.vivino.com/thumbs/oL7F5shKSrWkUGF3L6g6-w_pb_x600.png
https://www.vivino.com/salentein-numina-gran-corte/w/9997?year=2021&price_id=38537276,Numina Gran Corte,2021,Salentein,4.3,861,57.50,78.326275%,54.826625%,15.825025%,55.715685%,"{'oaky': 560, 'black fruit': 416, 'red fruit': 145, 'earthy': 102, 'spices': 95, 'floral': 37, 'dried fruit': 24, 'yeasty': 10, 'citrus': 10, 'ageing': 9, 'tree fruit': 8, 'vegetal': 5, 'tropical': 2}","['beef', 'lamb', 'poultry', 'pasta']","['Merlot', 'Petit Verdot', 'Cabernet Sauvignon', 'Cabernet Franc', 'Malbec']","['Argentina', 'Mendoza', 'Uco Valley', 'Tunuyán']",Argentinian Bordeaux Blend,https://images.vivino.com/thumbs/Sh0hEQwBRL-bAzFQMpB3xg_pb_x600.png
https://www.vivino.com/bressia-lagrima-canela/w/1235395?year=2020&price_id=33864859,Lágrima Canela,2020,Bressia,4.3,782,58.79,43.354767499999994%,,19.894510000000004%,49.765805%,"{'oaky': 225, 'tropical': 108, 'tree fruit': 98, 'citrus': 37, 'yeasty': 33, 'earthy': 33, 'spices': 28, 'vegetal': 21, 'ageing': 14, 'floral': 4, 'black fruit': 1}","['pork', 'shellfish', 'vegetarian', 'mature and hard cheese', 'lean fish', 'mild and soft cheese']","['Chardonnay', 'Sémillon']","['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian White,https://images.vivino.com/thumbs/-T7qNiaDTmuq8QqVKDhHRA_pb_x600.png
https://www.vivino.com/siesta-malbec/w/81986?year=2014&price_id=34871095,Malbec,2014,Siesta,4.3,587,40.99,64.760665%,27.409414999999996%,19.212840000000003%,35.3185575%,"{'oaky': 52, 'black fruit': 39, 'red fruit': 26, 'earthy': 25, 'spices': 15, 'dried fruit': 3, 'floral': 2, 'yeasty': 2, 'tree fruit': 2, 'ageing': 1}","['beef', 'lamb', 'pork']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/QD914lqhQTuxTjInLm5lRA_pb_x600.png
https://www.vivino.com/luigi-bosca-finca-los-nobles-cabernet-bouchet-las-compuertas/w/52094?year=2014&price_id=38548590,Finca Los Nobles Cabernet - Bouchet,2014,Luigi Bosca,4.3,482,69.99,75.23191499999999%,56.96933249999999%,13.5636975%,56.184785%,"{'oaky': 88, 'black fruit': 75, 'earthy': 26, 'spices': 24, 'red fruit': 12, 'floral': 10, 'dried fruit': 5, 'ageing': 4, 'citrus': 3, 'yeasty': 2, 'vegetal': 1}","['beef', 'lamb', 'poultry', 'pasta']",['100%Cabernet Sauvignon'],"['Argentina', 'Mendoza', 'Las Compuertas']",Argentinian Bordeaux Blend,https://images.vivino.com/thumbs/wm2GjGd0QueqWsyLtJW7pA_pb_x600.png
https://www.vivino.com/vina-cobos-bramare-malbec-lujan-de-cuyo/w/43974?year=2022&price_id=37683278,Bramare Malbec Lujan de Cuyo,2022,Viña Cobos,4.3,475,36.74,67.981475%,37.15384%,21.9385675%,32.913082499999994%,"{'oaky': 1210, 'black fruit': 925, 'earthy': 380, 'spices': 286, 'red fruit': 248, 'floral': 61, 'dried fruit': 56, 'yeasty': 36, 'ageing': 33, 'vegetal': 23, 'citrus': 8, 'tree fruit': 4, 'tropical': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Lujan de Cuyo Malbec Red,https://images.vivino.com/thumbs/oL7F5shKSrWkUGF3L6g6-w_pb_x600.png
https://www.vivino.com/altos-las-hormigas-jardin-de-hormigas-meteora-malbec/w/11755900?year=2021&price_id=33280630,Jardin de Hormigas Meteora Malbec,2021,Altos Las Hormigas,4.3,430,41.64,51.1148075%,45.155575%,34.5139375%,45.6707575%,{},"['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/5DSNiSU6TOuWoEtP1Xpt_w_pb_x600.png
https://www.vivino.com/colome-altura-maxima-malbec/w/4399908?year=2015&price_id=28093887,Altura Máxima Malbec,2015,Colomé,4.3,390,139.99,69.6571875%,37.3356925%,18.950962499999996%,39.50985%,"{'black fruit': 95, 'oaky': 78, 'earthy': 55, 'spices': 34, 'red fruit': 29, 'floral': 11, 'dried fruit': 9, 'vegetal': 5, 'ageing': 3, 'yeasty': 2, 'citrus': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Salta']",Argentinian Salta Malbec Red,https://images.vivino.com/thumbs/qZTfPQSHSkyUwu8vVvTlRg_pb_x600.png
https://www.vivino.com/finca-sophenia-synthesis-malbec/w/86853?year=2020&price_id=34762686,Synthesis Malbec,2020,Sophenia,4.3,385,39.99,64.7234775%,34.7018875%,18.363832499999994%,39.251715000000004%,"{'oaky': 157, 'black fruit': 120, 'earthy': 57, 'spices': 43, 'red fruit': 23, 'floral': 14, 'yeasty': 8, 'tree fruit': 3, 'dried fruit': 2, 'ageing': 1, 'tropical': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Tupungato Malbec Red,https://images.vivino.com/thumbs/fjkso4VXSbi8ZFZLg8-Mkg_pb_x600.png
https://www.vivino.com/andeluna-cellars-pasionado-cabernet-franc/w/1464260?year=2020&price_id=34875676,Pasionado Cabernet Franc,2020,Andeluna,4.3,380,53.54,49.8199875%,58.9883375%,15.515720000000002%,75.98910000000001%,"{'oaky': 77, 'black fruit': 47, 'spices': 40, 'earthy': 28, 'red fruit': 17, 'vegetal': 14, 'ageing': 4, 'floral': 4, 'yeasty': 3, 'dried fruit': 1}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]",['Cabernet Franc'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Tupungato Cabernet Franc Red,https://images.vivino.com/thumbs/EhNIQaR7Taulx6Drc1xYpQ_pb_x600.png
https://www.vivino.com/lamadrid-gran-reserva-single-vineyard-malbec/w/1497225?year=2016&price_id=38602282,Gran Reserva Single Vineyard Malbec,2016,Lamadrid,4.3,364,48.33,63.06202999999999%,28.130835000000005%,19.4966425%,36.624067499999995%,"{'oaky': 56, 'black fruit': 49, 'earthy': 26, 'spices': 10, 'red fruit': 10, 'ageing': 3, 'tree fruit': 1, 'floral': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Agrelo']",Argentinian Agrelo Malbec Red,https://images.vivino.com/thumbs/SUuT9X11SHywjlrDBf_3PA_pb_x600.png
https://www.vivino.com/chacra-chardonnay/w/6663784?year=2020&price_id=37746421,Chardonnay,2020,Chacra,4.3,351,130.40,50.6642625%,,13.759062499999999%,45.6894625%,"{'earthy': 87, 'oaky': 64, 'tree fruit': 59, 'citrus': 43, 'ageing': 15, 'tropical': 14, 'yeasty': 13, 'floral': 9, 'spices': 4, 'vegetal': 3, 'dried fruit': 2}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Patagonia']",Argentinian Chardonnay,https://images.vivino.com/thumbs/aH0XUzuvStCIyoWaSWlrMQ_pb_x600.png
https://www.vivino.com/bodegas-caro-caro/w/1100670?year=2020&price_id=37357594,Caro,2020,Caro (Catena and Rothschild),4.3,324,54.99,75.087725%,45.77971%,8.89507%,43.7724575%,"{'oaky': 604, 'black fruit': 518, 'earthy': 281, 'spices': 130, 'red fruit': 115, 'floral': 28, 'dried fruit': 25, 'yeasty': 23, 'ageing': 18, 'vegetal': 9, 'citrus': 6, 'tree fruit': 1, 'tropical': 1}","['beef', 'lamb', 'poultry', 'game (deer, venison)']",['100%Malbec'],"['Argentina', 'Mendoza']",Argentinian Cabernet Sauvignon - Malbec,https://images.vivino.com/thumbs/M4Uo4rMRQeGTWraXjdyt9Q_pb_x600.png
https://www.vivino.com/bodega-familia-cassone-obra-prima-maximus-gran-reserva-familiar/w/1375486?year=2017&price_id=34218125,Obra Prima Maximus Gran Reserva Familiar,2017,Bodega Familia Cassone,4.3,292,48,64.7222625%,39.881585%,29.2812025%,49.207525000000004%,"{'oaky': 34, 'spices': 19, 'black fruit': 15, 'red fruit': 14, 'earthy': 9, 'dried fruit': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Cabernet Franc', 'Malbec', 'Shiraz/Syrah']","['Argentina', 'Mendoza']",Argentinian Malbec Red Blend,https://images.vivino.com/thumbs/R3JMi1uuT3-_WJme7kwxpQ_pb_x600.png
https://www.vivino.com/chacra-chardonnay/w/6663784?year=2019&price_id=36823736,Chardonnay,2019,Chacra,4.3,288,100,50.6642625%,,13.759062499999999%,45.6894625%,"{'earthy': 87, 'oaky': 64, 'tree fruit': 59, 'citrus': 43, 'ageing': 15, 'tropical': 14, 'yeasty': 13, 'floral': 9, 'spices': 4, 'vegetal': 3, 'dried fruit': 2}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Patagonia']",Argentinian Chardonnay,https://images.vivino.com/thumbs/aH0XUzuvStCIyoWaSWlrMQ_pb_x600.png
https://www.vivino.com/bodega-norton-gernot/w/1220973?year=2019&price_id=37451158,Gernot,2019,Bodega Norton,4.3,283,99.99,80.79404000000001%,54.644845000000004%,19.588575000000002%,55.7104825%,"{'oaky': 90, 'black fruit': 74, 'earthy': 28, 'spices': 22, 'red fruit': 22, 'ageing': 5, 'dried fruit': 3, 'floral': 2, 'yeasty': 1, 'vegetal': 1}","['beef', 'lamb', 'poultry', 'pasta']","['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec']","['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Bordeaux Blend,https://images.vivino.com/thumbs/ge2PtCMQTUKyBTvPMXFQOA_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-white-bones-chardonnay/w/1555830?year=2020&price_id=31938435,Adrianna Vineyard White Bones Chardonnay,2020,Catena Zapata,4.3,283,145.99,56.52603500000001%,,15.200217499999997%,45.27974%,"{'citrus': 251, 'earthy': 244, 'tree fruit': 224, 'oaky': 172, 'spices': 92, 'tropical': 53, 'yeasty': 51, 'vegetal': 46, 'floral': 31, 'ageing': 18, 'dried fruit': 3, 'red fruit': 3}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/RrYTlfu7QdmGj1BhWWM--w_pb_x600.png
https://www.vivino.com/zuccardi-aluvional-paraje-altamira/w/4320448?year=2018&price_id=36579367,Aluvional Paraje Altamira,2018,Zuccardi,4.3,271,88.33,67.2861675%,37.33928%,19.042334999999994%,40.103379999999994%,"{'black fruit': 160, 'oaky': 124, 'earthy': 83, 'spices': 49, 'red fruit': 48, 'floral': 15, 'dried fruit': 5, 'yeasty': 5, 'vegetal': 3, 'ageing': 2, 'tree fruit': 1, 'citrus': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/clHk-KQkQx6duRNHuwI61A_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-white-stones-chardonnay-mendoza/w/5745097?year=2018&price_id=37596942,Adrianna Vineyard White Stones Chardonnay,2018,Catena Zapata,4.3,265,129.95,51.047265%,,13.4267225%,47.167365000000004%,"{'tree fruit': 245, 'citrus': 238, 'earthy': 221, 'oaky': 207, 'yeasty': 63, 'tropical': 45, 'ageing': 42, 'vegetal': 31, 'spices': 21, 'floral': 19, 'red fruit': 3}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/moA8OTV-QeqK1S0WlHl54w_pb_x600.png
https://www.vivino.com/catena-zapata-adrianna-vineyard-white-bones-chardonnay/w/1555830?year=2021&price_id=34414913,Adrianna Vineyard White Bones Chardonnay,2021,Catena Zapata,4.3,251,143.84,56.52603500000001%,,15.200217499999997%,45.27974%,"{'citrus': 251, 'earthy': 244, 'tree fruit': 224, 'oaky': 172, 'spices': 92, 'tropical': 53, 'yeasty': 51, 'vegetal': 46, 'floral': 31, 'ageing': 18, 'dried fruit': 3, 'red fruit': 3}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza']",Argentinian Chardonnay,https://images.vivino.com/thumbs/RrYTlfu7QdmGj1BhWWM--w_pb_x600.png
https://www.vivino.com/mendel-winery-unus/w/1655174?year=2021&price_id=38047973,Unus,2021,Mendel,4.3,244,55,77.17236750000001%,48.49095750000001%,11.784135000000003%,49.49515%,"{'oaky': 263, 'black fruit': 229, 'earthy': 112, 'spices': 48, 'red fruit': 35, 'floral': 22, 'dried fruit': 21, 'ageing': 11, 'yeasty': 6, 'vegetal': 3, 'citrus': 2, 'tree fruit': 2}","['beef', 'lamb', 'poultry', 'pasta']","['Malbec', 'Petit Verdot', 'Cabernet Sauvignon']","['Argentina', 'Mendoza']",Argentinian Bordeaux Blend,https://images.vivino.com/thumbs/XtluKwLjSf6BuJjDml5-WA_pb_x600.png
https://www.vivino.com/perse-ar-inseparable/w/7581071?year=2020&price_id=38276267,Inseparable,2020,PerSe,4.3,228,50,59.46524000000001%,40.696137500000006%,19.163590000000003%,49.554249999999996%,"{'earthy': 43, 'black fruit': 37, 'oaky': 29, 'red fruit': 13, 'floral': 12, 'spices': 11, 'yeasty': 3, 'ageing': 2, 'dried fruit': 1, 'tree fruit': 1, 'citrus': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Tupungato Malbec Red,https://images.vivino.com/thumbs/EkhDQPGOR5Ws__FA3mIJ8w_pb_x600.png
https://www.vivino.com/chacra-chardonnay/w/6663784?year=2021&price_id=34556022,Chardonnay,2021,Chacra,4.3,221,118.80,50.6642625%,,13.759062499999999%,45.6894625%,"{'earthy': 87, 'oaky': 64, 'tree fruit': 59, 'citrus': 43, 'ageing': 15, 'tropical': 14, 'yeasty': 13, 'floral': 9, 'spices': 4, 'vegetal': 3, 'dried fruit': 2}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Patagonia']",Argentinian Chardonnay,https://images.vivino.com/thumbs/aH0XUzuvStCIyoWaSWlrMQ_pb_x600.png
https://www.vivino.com/zorzal-piantao/w/1670829?year=2013&price_id=38477255,Piantao,2013,Zorzal,4.3,199,108.75,50.504425000000005%,57.8915875%,19.2559%,76.96754999999999%,"{'oaky': 28, 'spices': 23, 'black fruit': 17, 'earthy': 17, 'red fruit': 9, 'vegetal': 4, 'yeasty': 3, 'ageing': 2, 'dried fruit': 1, 'floral': 1}","['beef', 'lamb', 'pork', 'vegetarian', 'poultry', ""goat's milk cheese""]",['100%Cabernet Franc'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Tupungato Cabernet Franc Red,https://images.vivino.com/thumbs/09B5TYTGRuOzcVXEyqD3NA_pb_x600.png
https://www.vivino.com/finca-decero-amano-remolinos-vineyard/w/1672847?year=2014&price_id=36868219,Amano Remolinos Vineyard,2014,Finca Decero,4.3,194,100,65.67245%,44.238792499999995%,31.754694999999998%,52.97415%,"{'oaky': 80, 'black fruit': 69, 'earthy': 38, 'red fruit': 27, 'spices': 19, 'floral': 9, 'yeasty': 6, 'dried fruit': 3, 'ageing': 1, 'citrus': 1, 'tree fruit': 1, 'tropical': 1}","['beef', 'lamb', 'pork', 'poultry', 'mushrooms', 'blue cheese']","['Cabernet Sauvignon', 'Malbec', 'Petit Verdot', 'Tannat']","['Argentina', 'Mendoza', 'Agrelo']",Argentinian Malbec Red Blend,https://images.vivino.com/thumbs/NZoQ7DU0SOmQ0y763nQODg_pb_x600.png
https://www.vivino.com/trivento-eolo-malbec/w/1923327?year=2018&price_id=34338149,Eolo Malbec,2018,Trivento,4.3,173,95.95,68.22641250000001%,32.51382%,19.759255000000003%,35.375915%,"{'oaky': 231, 'black fruit': 179, 'earthy': 66, 'red fruit': 59, 'spices': 42, 'floral': 9, 'yeasty': 7, 'dried fruit': 7, 'ageing': 5, 'vegetal': 2, 'citrus': 2, 'tree fruit': 1}","['beef', 'lamb']",['100%Malbec'],"['Argentina', 'Mendoza', 'Lujan de Cuyo']",Argentinian Lujan de Cuyo Malbec Red,https://images.vivino.com/thumbs/xPYuiUCVQe20hDiJUFs0pA_pb_x600.png
https://www.vivino.com/tapiz-black-tears-malbec/w/1186083?year=2020&price_id=36528164,Black Tears Malbec,2020,Tapiz,4.3,169,46.95,69.88170499999998%,36.18438%,22.209345%,35.829620000000006%,"{'black fruit': 428, 'oaky': 397, 'spices': 125, 'earthy': 120, 'red fruit': 69, 'floral': 29, 'ageing': 22, 'dried fruit': 12, 'yeasty': 10, 'vegetal': 7, 'citrus': 7, 'tree fruit': 2}","['beef', 'lamb', 'pork']",['Malbec'],"['Argentina', 'Mendoza']",Argentinian Mendoza Malbec Red,https://images.vivino.com/thumbs/blwCXNKDTpKlKKK_6DPN5A_pb_x600.png
https://www.vivino.com/zuccardi-aluvional-paraje-altamira/w/4320448?year=2019&price_id=37942377,Aluvional Paraje Altamira,2019,Zuccardi,4.3,132,97.83,67.2861675%,37.33928%,19.042334999999994%,40.103379999999994%,"{'black fruit': 160, 'oaky': 124, 'earthy': 83, 'spices': 49, 'red fruit': 48, 'floral': 15, 'dried fruit': 5, 'yeasty': 5, 'vegetal': 3, 'ageing': 2, 'tree fruit': 1, 'citrus': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Paraje Altamira']",Argentinian Uco Valley Malbec Red,https://images.vivino.com/thumbs/clHk-KQkQx6duRNHuwI61A_pb_x600.png
https://www.vivino.com/zuccardi-aluvional-gualtallary-gualtallary/w/5055077?year=2019&price_id=37942376,Aluvional Gualtallary,2019,Zuccardi,4.3,124,96,63.67771499999999%,36.5671%,21.025250000000003%,36.878094999999995%,"{'black fruit': 52, 'oaky': 34, 'earthy': 23, 'spices': 22, 'red fruit': 18, 'floral': 9, 'vegetal': 2, 'dried fruit': 2, 'yeasty': 2, 'ageing': 1, 'citrus': 1}","['beef', 'lamb']",['Malbec'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato', 'Gualtallary']",Argentinian Tupungato Malbec Red,https://images.vivino.com/thumbs/FW5eq_ytQR-ERgoNpE8mOQ_pb_x600.png
https://www.vivino.com/chacra-treinta-y-dos-pinot-noir/w/1157825?year=2021&price_id=33164290,Treinta y Dos Pinot Noir,2021,Chacra,4.3,124,144.50,43.337014999999994%,15.921520000000001%,8.624175000000001%,48.62998%,"{'red fruit': 234, 'oaky': 145, 'earthy': 118, 'black fruit': 55, 'spices': 32, 'floral': 18, 'tree fruit': 9, 'ageing': 7, 'yeasty': 6, 'vegetal': 5, 'dried fruit': 3, 'citrus': 2}","['beef', 'veal', 'poultry', 'game (deer, venison)']",['100%Pinot Noir'],"['Argentina', 'Patagonia']",Argentinian Pinot Noir,https://images.vivino.com/thumbs/NCX_DYQbSJWYQguAXKwAEw_pb_x600.png
https://www.vivino.com/luca-chardonnay-g-lot/w/74336?year=2022&price_id=38626475,Chardonnay (G Lot),2022,Luca,4.3,121,41.99,57.17545%,,19.688299999999998%,39.869205%,"{'oaky': 379, 'citrus': 159, 'tree fruit': 143, 'earthy': 99, 'yeasty': 98, 'tropical': 70, 'ageing': 48, 'vegetal': 43, 'spices': 10, 'floral': 10, 'black fruit': 3, 'red fruit': 3, 'dried fruit': 1}","['pork', 'vegetarian', 'poultry', 'rich fish (salmon, tuna etc)']",['100%Chardonnay'],"['Argentina', 'Mendoza', 'Uco Valley', 'Tupungato']",Argentinian Chardonnay,https://images.vivino.com/thumbs/z831V74WSu-ZP0fwHkuvtg_pb_x600.png
